time_ms,theta_ref,theta,control_voltage,motor_voltage
3545.0,0.1,0.0925,-0.22,-0.59
3550.0,0.1,0.0998,-0.01,-0.38
3555.0,0.1,0.0979,-0.06,-0.43
3560.0,0.1,0.1056,0.17,0.51
3565.0,0.1,0.1023,0.07,0.41
3570.0,0.1,0.099,-0.03,-0.4
3575.0,0.1,0.0972,-0.08,-0.45
3580.0,0.1,0.0947,-0.16,-0.53
3585.0,0.1,0.0943,-0.17,-0.54
3590.0,0.1,0.0994,-0.02,-0.39
3595.0,0.1,0.0979,-0.06,-0.43
3600.0,0.1,0.0987,-0.04,-0.41
3605.0,0.1,0.1027,0.08,0.42
3610.0,0.1,0.1067,0.2,0.54
3615.0,0.1,0.1041,0.12,0.46
3620.0,0.1,0.1056,0.17,0.51
3625.0,0.1,0.1016,0.05,0.39
3630.0,0.1,0.1019,0.06,0.4
3635.0,0.1,0.1001,0.0,0.34
3640.0,0.1,0.1001,0.0,0.34
3645.0,0.1,0.0929,-0.21,-0.58
3650.0,0.1,0.099,-0.03,-0.4
3655.0,0.1,0.0918,-0.25,-0.62
3660.0,0.1,0.0961,-0.12,-0.49
3665.0,0.1,0.0932,-0.2,-0.57
3670.0,0.1,0.0972,-0.08,-0.45
3675.0,0.1,0.107,0.21,0.55
3680.0,0.1,0.1027,0.08,0.42
3685.0,0.1,0.0987,-0.04,-0.41
3690.0,0.1,0.0994,-0.02,-0.39
3695.0,0.1,0.1005,0.01,0.35
3700.0,0.1,0.1063,0.19,0.53
3705.0,0.1,0.1019,0.06,0.4
3710.0,0.1,0.1019,0.06,0.4
3715.0,0.1,0.1012,0.04,0.38
3720.0,0.1,0.1106,0.32,0.66
3725.0,0.1,0.1193,0.58,0.92
3730.0,0.1,0.095,-0.15,-0.52
3735.0,0.1,0.094,-0.18,-0.55
3740.0,0.1,0.094,-0.18,-0.55
3745.0,0.1,0.0903,-0.29,-0.66
3750.0,0.1,0.0921,-0.24,-0.61
3755.0,0.1,0.1027,0.08,0.42
3760.0,0.1,0.0954,-0.14,-0.51
3765.0,0.1,0.0954,-0.14,-0.51
3770.0,0.1,0.0983,-0.05,-0.42
3775.0,0.1,0.0994,-0.02,-0.39
3780.0,0.1,0.0983,-0.05,-0.42
3785.0,0.1,0.1041,0.12,0.46
3790.0,0.1,0.1041,0.12,0.46
3795.0,0.1,0.1041,0.12,0.46
3800.0,0.1,0.1012,0.04,0.38
3805.0,0.1,0.1106,0.32,0.66
3810.0,0.1,0.1041,0.12,0.46
3815.0,0.1,0.1016,0.05,0.39
3820.0,0.1,0.1012,0.04,0.38
3825.0,0.1,0.0965,-0.11,-0.48
3830.0,0.1,0.0932,-0.2,-0.57
3835.0,0.1,0.0969,-0.09,-0.46
3840.0,0.1,0.0954,-0.14,-0.51
3845.0,0.1,0.094,-0.18,-0.55
3850.0,0.1,0.1114,0.34,0.68
3855.0,0.1,0.0976,-0.07,-0.44
3860.0,0.1,0.0972,-0.08,-0.45
3865.0,0.1,0.0983,-0.05,-0.42
3870.0,0.1,0.1081,0.24,0.58
3875.0,0.1,0.0972,-0.08,-0.45
3880.0,0.1,0.0987,-0.04,-0.41
3885.0,0.1,0.1012,0.04,0.38
3890.0,0.1,0.1001,0.0,0.34
3895.0,0.1,0.1016,0.05,0.39
3900.0,0.1,0.1023,0.07,0.41
3905.0,0.1,0.0994,-0.02,-0.39
3910.0,0.1,0.1019,0.06,0.4
3915.0,0.1,0.0983,-0.05,-0.42
3920.0,0.1,0.0976,-0.07,-0.44
3925.0,0.1,0.0969,-0.09,-0.46
3930.0,0.1,0.1019,0.06,0.4
3935.0,0.1,0.0987,-0.04,-0.41
3940.0,0.1,0.0994,-0.02,-0.39
3945.0,0.1,0.0994,-0.02,-0.39
3950.0,0.1,0.0976,-0.07,-0.44
3955.0,0.1,0.0998,-0.01,-0.38
3960.0,0.1,0.1019,0.06,0.4
3965.0,0.1,0.1056,0.17,0.51
3970.0,0.1,0.107,0.21,0.55
3975.0,0.1,0.1027,0.08,0.42
3980.0,0.1,0.1085,0.25,0.59
3985.0,0.1,0.1092,0.28,0.62
3990.0,0.1,0.1012,0.04,0.38
3995.0,0.1,0.0954,-0.14,-0.51
4000.0,-0.1,0.099,5.97,6.31
4005.0,-0.1,0.0896,5.69,6.03
4010.0,-0.1,0.0722,5.17,5.51
4015.0,-0.1,0.0522,4.57,4.91
4020.0,-0.1,0.0243,3.73,4.07
4025.0,-0.1,-0.0054,2.84,3.18
4030.0,-0.1,-0.0377,1.87,2.21
4035.0,-0.1,-0.0606,1.18,1.52
4040.0,-0.1,-0.0903,0.29,0.63
4045.0,-0.1,-0.1139,-0.42,-0.79
4050.0,-0.1,-0.1295,-0.89,-1.26
4055.0,-0.1,-0.1429,-1.29,-1.66
4060.0,-0.1,-0.1462,-1.39,-1.76
4065.0,-0.1,-0.1447,-1.34,-1.71
4070.0,-0.1,-0.1447,-1.34,-1.71
4075.0,-0.1,-0.1397,-1.19,-1.56
4080.0,-0.1,-0.131,-0.93,-1.3
4085.0,-0.1,-0.1179,-0.54,-0.91
4090.0,-0.1,-0.1041,-0.12,-0.49
4095.0,-0.1,-0.1092,-0.28,-0.65
4100.0,-0.1,-0.1179,-0.54,-0.91
4105.0,-0.1,-0.0987,0.04,0.38
4110.0,-0.1,-0.0867,0.4,0.74
4115.0,-0.1,-0.0911,0.27,0.61
4120.0,-0.1,-0.0889,0.33,0.67
4125.0,-0.1,-0.0863,0.41,0.75
4130.0,-0.1,-0.0871,0.39,0.73
4135.0,-0.1,-0.0932,0.2,0.54
4140.0,-0.1,-0.0914,0.26,0.6
4145.0,-0.1,-0.1099,-0.3,-0.67
4150.0,-0.1,-0.1001,-0.0,-0.37
4155.0,-0.1,-0.0983,0.05,0.39
4160.0,-0.1,-0.098,0.06,0.4
4165.0,-0.1,-0.1019,-0.06,-0.43
4170.0,-0.1,-0.1005,-0.01,-0.38
4175.0,-0.1,-0.1001,-0.0,-0.37
4180.0,-0.1,-0.1005,-0.01,-0.38
4185.0,-0.1,-0.0925,0.22,0.56
4190.0,-0.1,-0.1001,-0.0,-0.37
4195.0,-0.1,-0.0947,0.16,0.5
4200.0,-0.1,-0.0983,0.05,0.39
4205.0,-0.1,-0.1027,-0.08,-0.45
4210.0,-0.1,-0.1045,-0.13,-0.5
4215.0,-0.1,-0.099,0.03,0.37
4220.0,-0.1,-0.099,0.03,0.37
4225.0,-0.1,-0.0976,0.07,0.41
4230.0,-0.1,-0.099,0.03,0.37
4235.0,-0.1,-0.1005,-0.01,-0.38
4240.0,-0.1,-0.1027,-0.08,-0.45
4245.0,-0.1,-0.0998,0.01,0.35
4250.0,-0.1,-0.1012,-0.04,-0.41
4255.0,-0.1,-0.0976,0.07,0.41
4260.0,-0.1,-0.1052,-0.16,-0.53
4265.0,-0.1,-0.1001,-0.0,-0.37
4270.0,-0.1,-0.103,-0.09,-0.46
4275.0,-0.1,-0.1117,-0.35,-0.72
4280.0,-0.1,-0.0954,0.14,0.48
4285.0,-0.1,-0.0969,0.09,0.43
4290.0,-0.1,-0.0954,0.14,0.48
4295.0,-0.1,-0.0954,0.14,0.48
4300.0,-0.1,-0.0976,0.07,0.41
4305.0,-0.1,-0.0976,0.07,0.41
4310.0,-0.1,-0.0998,0.01,0.35
4315.0,-0.1,-0.1023,-0.07,-0.44
4320.0,-0.1,-0.1001,-0.0,-0.37
4325.0,-0.1,-0.1019,-0.06,-0.43
4330.0,-0.1,-0.1005,-0.01,-0.38
4335.0,-0.1,-0.0987,0.04,0.38
4340.0,-0.1,-0.1019,-0.06,-0.43
4345.0,-0.1,-0.1027,-0.08,-0.45
4350.0,-0.1,-0.1023,-0.07,-0.44
4355.0,-0.1,-0.0994,0.02,0.36
4360.0,-0.1,-0.0998,0.01,0.35
4365.0,-0.1,-0.0983,0.05,0.39
4370.0,-0.1,-0.0961,0.12,0.46
4375.0,-0.1,-0.0976,0.07,0.41
4380.0,-0.1,-0.1023,-0.07,-0.44
4385.0,-0.1,-0.1019,-0.06,-0.43
4390.0,-0.1,-0.1027,-0.08,-0.45
4395.0,-0.1,-0.1027,-0.08,-0.45
4400.0,-0.1,-0.1012,-0.04,-0.41
4405.0,-0.1,-0.0961,0.12,0.46
4410.0,-0.1,-0.0961,0.12,0.46
4415.0,-0.1,-0.094,0.18,0.52
4420.0,-0.1,-0.1005,-0.01,-0.38
4425.0,-0.1,-0.0918,0.25,0.59
4430.0,-0.1,-0.0961,0.12,0.46
4435.0,-0.1,-0.1012,-0.04,-0.41
4440.0,-0.1,-0.0994,0.02,0.36
4445.0,-0.1,-0.1012,-0.04,-0.41
4450.0,-0.1,-0.1009,-0.03,-0.4
4455.0,-0.1,-0.1005,-0.01,-0.38
4460.0,-0.1,-0.1041,-0.12,-0.49
4465.0,-0.1,-0.0994,0.02,0.36
4470.0,-0.1,-0.0983,0.05,0.39
4475.0,-0.1,-0.1048,-0.15,-0.52
4480.0,-0.1,-0.0936,0.19,0.53
4485.0,-0.1,-0.0921,0.24,0.58
4490.0,-0.1,-0.1027,-0.08,-0.45
4495.0,-0.1,-0.099,0.03,0.37
4500.0,-0.1,-0.0961,0.12,0.46
4505.0,-0.1,-0.0998,0.01,0.35
4510.0,-0.1,-0.107,-0.21,-0.58
4515.0,-0.1,-0.0998,0.01,0.35
4520.0,-0.1,-0.1052,-0.16,-0.53
4525.0,-0.1,-0.1019,-0.06,-0.43
4530.0,-0.1,-0.1172,-0.52,-0.89
4535.0,-0.1,-0.1023,-0.07,-0.44
4540.0,-0.1,-0.0983,0.05,0.39
4545.0,-0.1,-0.0983,0.05,0.39
4550.0,-0.1,-0.094,0.18,0.52
4555.0,-0.1,-0.1114,-0.34,-0.71
4560.0,-0.1,-0.0943,0.17,0.51
4565.0,-0.1,-0.0947,0.16,0.5
4570.0,-0.1,-0.0932,0.2,0.54
4575.0,-0.1,-0.0998,0.01,0.35
4580.0,-0.1,-0.1016,-0.05,-0.42
4585.0,-0.1,-0.0998,0.01,0.35
4590.0,-0.1,-0.1001,-0.0,-0.37
4595.0,-0.1,-0.099,0.03,0.37
4600.0,-0.1,-0.1012,-0.04,-0.41
4605.0,-0.1,-0.1019,-0.06,-0.43
4610.0,-0.1,-0.1016,-0.05,-0.42
4615.0,-0.1,-0.0994,0.02,0.36
4620.0,-0.1,-0.1034,-0.1,-0.47
4625.0,-0.1,-0.0878,0.37,0.71
4630.0,-0.1,-0.0965,0.11,0.45
4635.0,-0.1,-0.0961,0.12,0.46
4640.0,-0.1,-0.0983,0.05,0.39
4645.0,-0.1,-0.0969,0.09,0.43
4650.0,-0.1,-0.099,0.03,0.37
4655.0,-0.1,-0.1019,-0.06,-0.43
4660.0,-0.1,-0.1106,-0.32,-0.69
4665.0,-0.1,-0.1027,-0.08,-0.45
4670.0,-0.1,-0.1092,-0.28,-0.65
4675.0,-0.1,-0.1027,-0.08,-0.45
4680.0,-0.1,-0.1081,-0.24,-0.61
4685.0,-0.1,-0.1009,-0.03,-0.4
4690.0,-0.1,-0.0969,0.09,0.43
4695.0,-0.1,-0.0936,0.19,0.53
4700.0,-0.1,-0.0954,0.14,0.48
4705.0,-0.1,-0.0947,0.16,0.5
4710.0,-0.1,-0.0947,0.16,0.5
4715.0,-0.1,-0.1023,-0.07,-0.44
4720.0,-0.1,-0.0983,0.05,0.39
4725.0,-0.1,-0.0954,0.14,0.48
4730.0,-0.1,-0.0998,0.01,0.35
4735.0,-0.1,-0.1027,-0.08,-0.45
4740.0,-0.1,-0.0972,0.08,0.42
4745.0,-0.1,-0.1034,-0.1,-0.47
4750.0,-0.1,-0.1041,-0.12,-0.49
4755.0,-0.1,-0.103,-0.09,-0.46
4760.0,-0.1,-0.1019,-0.06,-0.43
4765.0,-0.1,-0.1092,-0.28,-0.65
4770.0,-0.1,-0.0983,0.05,0.39
4775.0,-0.1,-0.094,0.18,0.52
4780.0,-0.1,-0.0961,0.12,0.46
4785.0,-0.1,-0.0911,0.27,0.61
4790.0,-0.1,-0.0911,0.27,0.61
4795.0,-0.1,-0.0976,0.07,0.41
4800.0,-0.1,-0.0961,0.12,0.46
4805.0,-0.1,-0.0965,0.11,0.45
4810.0,-0.1,-0.1034,-0.1,-0.47
4815.0,-0.1,-0.1038,-0.11,-0.48
4820.0,-0.1,-0.1114,-0.34,-0.71
4825.0,-0.1,-0.1106,-0.32,-0.69
4830.0,-0.1,-0.1005,-0.01,-0.38
4835.0,-0.1,-0.1056,-0.17,-0.54
4840.0,-0.1,-0.1023,-0.07,-0.44
4845.0,-0.1,-0.0976,0.07,0.41
4850.0,-0.1,-0.0943,0.17,0.51
4855.0,-0.1,-0.095,0.15,0.49
4860.0,-0.1,-0.0958,0.13,0.47
4865.0,-0.1,-0.0965,0.11,0.45
4870.0,-0.1,-0.0943,0.17,0.51
4875.0,-0.1,-0.0976,0.07,0.41
4880.0,-0.1,-0.0998,0.01,0.35
4885.0,-0.1,-0.0987,0.04,0.38
4890.0,-0.1,-0.1063,-0.19,-0.56
4895.0,-0.1,-0.1125,-0.37,-0.74
4900.0,-0.1,-0.1041,-0.12,-0.49
4905.0,-0.1,-0.1103,-0.31,-0.68
4910.0,-0.1,-0.1023,-0.07,-0.44
4915.0,-0.1,-0.0798,0.61,0.95
4920.0,-0.1,-0.1005,-0.01,-0.38
4925.0,-0.1,-0.0998,0.01,0.35
4930.0,-0.1,-0.1023,-0.07,-0.44
4935.0,-0.1,-0.0969,0.09,0.43
4940.0,-0.1,-0.0987,0.04,0.38
4945.0,-0.1,-0.1027,-0.08,-0.45
4950.0,-0.1,-0.0885,0.34,0.68
4955.0,-0.1,-0.1005,-0.01,-0.38
4960.0,-0.1,-0.1001,-0.0,-0.37
4965.0,-0.1,-0.1027,-0.08,-0.45
4970.0,-0.1,-0.0983,0.05,0.39
4975.0,-0.1,-0.0969,0.09,0.43
4980.0,-0.1,-0.099,0.03,0.37
4985.0,-0.1,-0.1001,-0.0,-0.37
4990.0,-0.1,-0.1038,-0.11,-0.48
4995.0,-0.1,-0.0907,0.28,0.62
5000.0,0.1,-0.0983,-5.95,-6.32
5005.0,0.1,-0.0943,-5.83,-6.2
5010.0,0.1,-0.0853,-5.56,-5.93
5015.0,0.1,-0.0628,-4.88,-5.25
5020.0,0.1,-0.0258,-3.77,-4.14
5025.0,0.1,-0.0022,-3.07,-3.44
5030.0,0.1,0.0323,-2.03,-2.4
5035.0,0.1,0.0787,-0.64,-1.01
5040.0,0.1,0.0852,-0.44,-0.81
5045.0,0.1,0.1085,0.25,0.59
5050.0,0.1,0.1208,0.62,0.96
5055.0,0.1,0.1375,1.12,1.46
5060.0,0.1,0.1444,1.33,1.67
5065.0,0.1,0.1462,1.39,1.73
5070.0,0.1,0.1411,1.23,1.57
5075.0,0.1,0.1368,1.1,1.44
5080.0,0.1,0.1368,1.1,1.44
5085.0,0.1,0.131,0.93,1.27
5090.0,0.1,0.1266,0.8,1.14
5095.0,0.1,0.1128,0.38,0.72
5100.0,0.1,0.1012,0.04,0.38
5105.0,0.1,0.0961,-0.12,-0.49
5110.0,0.1,0.0892,-0.32,-0.69
5115.0,0.1,0.0852,-0.44,-0.81
5120.0,0.1,0.0867,-0.4,-0.77
5125.0,0.1,0.0896,-0.31,-0.68
5130.0,0.1,0.0878,-0.37,-0.74
5135.0,0.1,0.0903,-0.29,-0.66
5140.0,0.1,0.1041,0.12,0.46
5145.0,0.1,0.0969,-0.09,-0.46
5150.0,0.1,0.1001,0.0,0.34
5155.0,0.1,0.0954,-0.14,-0.51
5160.0,0.1,0.0987,-0.04,-0.41
5165.0,0.1,0.0976,-0.07,-0.44
5170.0,0.1,0.0976,-0.07,-0.44
5175.0,0.1,0.1034,0.1,0.44
5180.0,0.1,0.1045,0.13,0.47
5185.0,0.1,0.1041,0.12,0.46
5190.0,0.1,0.1041,0.12,0.46
5195.0,0.1,0.1041,0.12,0.46
5200.0,0.1,0.1005,0.01,0.35
5205.0,0.1,0.0983,-0.05,-0.42
5210.0,0.1,0.0961,-0.12,-0.49
5215.0,0.1,0.1012,0.04,0.38
5220.0,0.1,0.0994,-0.02,-0.39
5225.0,0.1,0.1048,0.15,0.49
5230.0,0.1,0.0998,-0.01,-0.38
5235.0,0.1,0.0969,-0.09,-0.46
5240.0,0.1,0.0976,-0.07,-0.44
5245.0,0.1,0.0987,-0.04,-0.41
5250.0,0.1,0.0998,-0.01,-0.38
5255.0,0.1,0.0983,-0.05,-0.42
5260.0,0.1,0.1027,0.08,0.42
5265.0,0.1,0.0972,-0.08,-0.45
5270.0,0.1,0.1125,0.37,0.71
5275.0,0.1,0.1038,0.11,0.45
5280.0,0.1,0.1012,0.04,0.38
5285.0,0.1,0.1063,0.19,0.53
5290.0,0.1,0.1034,0.1,0.44
5295.0,0.1,0.1041,0.12,0.46
5300.0,0.1,0.0969,-0.09,-0.46
5305.0,0.1,0.099,-0.03,-0.4
5310.0,0.1,0.0965,-0.11,-0.48
5315.0,0.1,0.094,-0.18,-0.55
5320.0,0.1,0.0969,-0.09,-0.46
5325.0,0.1,0.1012,0.04,0.38
5330.0,0.1,0.0987,-0.04,-0.41
5335.0,0.1,0.0983,-0.05,-0.42
5340.0,0.1,0.103,0.09,0.43
5345.0,0.1,0.1045,0.13,0.47
5350.0,0.1,0.1052,0.16,0.5
5355.0,0.1,0.1019,0.06,0.4
5360.0,0.1,0.1085,0.25,0.59
5365.0,0.1,0.0994,-0.02,-0.39
5370.0,0.1,0.0961,-0.12,-0.49
5375.0,0.1,0.0976,-0.07,-0.44
5380.0,0.1,0.099,-0.03,-0.4
5385.0,0.1,0.1012,0.04,0.38
5390.0,0.1,0.0954,-0.14,-0.51
5395.0,0.1,0.0947,-0.16,-0.53
5400.0,0.1,0.103,0.09,0.43
5405.0,0.1,0.0983,-0.05,-0.42
5410.0,0.1,0.0983,-0.05,-0.42
5415.0,0.1,0.0987,-0.04,-0.41
5420.0,0.1,0.1034,0.1,0.44
5425.0,0.1,0.1016,0.05,0.39
5430.0,0.1,0.1012,0.04,0.38
5435.0,0.1,0.1016,0.05,0.39
5440.0,0.1,0.1103,0.31,0.65
5445.0,0.1,0.1005,0.01,0.35
5450.0,0.1,0.0998,-0.01,-0.38
5455.0,0.1,0.0961,-0.12,-0.49
5460.0,0.1,0.0987,-0.04,-0.41
5465.0,0.1,0.099,-0.03,-0.4
5470.0,0.1,0.0976,-0.07,-0.44
5475.0,0.1,0.095,-0.15,-0.52
5480.0,0.1,0.1008,0.03,0.37
5485.0,0.1,0.1034,0.1,0.44
5490.0,0.1,0.1012,0.04,0.38
5495.0,0.1,0.1034,0.1,0.44
5500.0,0.1,0.1001,0.0,0.34
5505.0,0.1,0.1008,0.03,0.37
5510.0,0.1,0.0882,-0.36,-0.73
5515.0,0.1,0.1012,0.04,0.38
5520.0,0.1,0.0998,-0.01,-0.38
5525.0,0.1,0.0983,-0.05,-0.42
5530.0,0.1,0.0867,-0.4,-0.77
5535.0,0.1,0.0983,-0.05,-0.42
5540.0,0.1,0.0961,-0.12,-0.49
5545.0,0.1,0.1048,0.15,0.49
5550.0,0.1,0.1041,0.12,0.46
5555.0,0.1,0.1027,0.08,0.42
5560.0,0.1,0.1252,0.75,1.09
5565.0,0.1,0.1096,0.29,0.63
5570.0,0.1,0.0983,-0.05,-0.42
5575.0,0.1,0.1041,0.12,0.46
5580.0,0.1,0.099,-0.03,-0.4
5585.0,0.1,0.1012,0.04,0.38
5590.0,0.1,0.1168,0.5,0.84
5595.0,0.1,0.0965,-0.11,-0.48
5600.0,0.1,0.0958,-0.13,-0.5
5605.0,0.1,0.0921,-0.24,-0.61
