time_ms,theta_ref,theta,control_voltage,motor_voltage
905.0,-0.1,-0.1048,-0.12,-0.49
910.0,-0.1,-0.0969,0.08,0.42
915.0,-0.1,-0.0969,0.08,0.42
920.0,-0.1,-0.107,-0.18,-0.55
925.0,-0.1,-0.099,0.02,0.36
930.0,-0.1,-0.1001,-0.0,-0.37
935.0,-0.1,-0.0998,0.01,0.35
940.0,-0.1,-0.0961,0.1,0.44
945.0,-0.1,-0.0914,0.21,0.55
950.0,-0.1,-0.1027,-0.07,-0.44
955.0,-0.1,-0.103,-0.08,-0.45
960.0,-0.1,-0.1005,-0.01,-0.38
965.0,-0.1,-0.1027,-0.07,-0.44
970.0,-0.1,-0.1005,-0.01,-0.38
975.0,-0.1,-0.1041,-0.1,-0.47
980.0,-0.1,-0.0994,0.01,0.35
985.0,-0.1,-0.1005,-0.01,-0.38
990.0,-0.1,-0.0936,0.16,0.5
995.0,-0.1,-0.1041,-0.1,-0.47
1000.0,0.1,-0.0983,-4.96,-5.33
1005.0,0.1,-0.0911,-4.78,-5.15
1010.0,0.1,-0.0736,-4.34,-4.71
1015.0,0.1,-0.0555,-3.89,-4.26
1020.0,0.1,-0.0185,-2.96,-3.33
1025.0,0.1,-0.0149,-2.87,-3.24
1030.0,0.1,0.0301,-1.75,-2.12
1035.0,0.1,0.0453,-1.37,-1.74
1040.0,0.1,0.0664,-0.84,-1.21
1045.0,0.1,0.1012,0.03,0.37
1050.0,0.1,0.1048,0.12,0.46
1055.0,0.1,0.1204,0.51,0.85
1060.0,0.1,0.127,0.67,1.01
1065.0,0.1,0.1281,0.7,1.04
1070.0,0.1,0.1324,0.81,1.15
1075.0,0.1,0.1295,0.74,1.08
1080.0,0.1,0.1244,0.61,0.95
1085.0,0.1,0.1226,0.57,0.91
1090.0,0.1,0.123,0.57,0.91
1095.0,0.1,0.123,0.57,0.91
1100.0,0.1,0.1092,0.23,0.57
1105.0,0.1,0.1012,0.03,0.37
1110.0,0.1,0.0911,-0.22,-0.59
1115.0,0.1,0.0954,-0.11,-0.48
1120.0,0.1,0.0932,-0.17,-0.54
1125.0,0.1,0.094,-0.15,-0.52
1130.0,0.1,0.0987,-0.03,-0.4
1135.0,0.1,0.0954,-0.11,-0.48
1140.0,0.1,0.0925,-0.19,-0.56
1145.0,0.1,0.1008,0.02,0.36
1150.0,0.1,0.1005,0.01,0.35
1155.0,0.1,0.1063,0.16,0.5
1160.0,0.1,0.1085,0.21,0.55
1165.0,0.1,0.0976,-0.06,-0.43
1170.0,0.1,0.0969,-0.08,-0.45
1175.0,0.1,0.0947,-0.13,-0.5
1180.0,0.1,0.1008,0.02,0.36
1185.0,0.1,0.1019,0.05,0.39
1190.0,0.1,0.0834,-0.41,-0.78
1195.0,0.1,0.1012,0.03,0.37
1200.0,0.1,0.0998,-0.01,-0.38
1205.0,0.1,0.0918,-0.21,-0.58
1210.0,0.1,0.0983,-0.04,-0.41
1215.0,0.1,0.1038,0.09,0.43
1220.0,0.1,0.099,-0.02,-0.39
1225.0,0.1,0.1023,0.06,0.4
1230.0,0.1,0.1016,0.04,0.38
1235.0,0.1,0.1005,0.01,0.35
1240.0,0.1,0.1027,0.07,0.41
1245.0,0.1,0.1048,0.12,0.46
1250.0,0.1,0.0969,-0.08,-0.45
1255.0,0.1,0.0983,-0.04,-0.41
1260.0,0.1,0.1034,0.08,0.42
1265.0,0.1,0.0994,-0.02,-0.39
1270.0,0.1,0.094,-0.15,-0.52
1275.0,0.1,0.0896,-0.26,-0.63
1280.0,0.1,0.0983,-0.04,-0.41
1285.0,0.1,0.1008,0.02,0.36
1290.0,0.1,0.0994,-0.02,-0.39
1295.0,0.1,0.1019,0.05,0.39
1300.0,0.1,0.0998,-0.01,-0.38
1305.0,0.1,0.0994,-0.02,-0.39
1310.0,0.1,0.0954,-0.11,-0.48
1315.0,0.1,0.107,0.18,0.52
1320.0,0.1,0.1005,0.01,0.35
1325.0,0.1,0.1012,0.03,0.37
1330.0,0.1,0.1041,0.1,0.44
1335.0,0.1,0.1077,0.19,0.53
1340.0,0.1,0.1048,0.12,0.46
1345.0,0.1,0.1059,0.15,0.49
1350.0,0.1,0.095,-0.12,-0.49
1355.0,0.1,0.0943,-0.14,-0.51
1360.0,0.1,0.0925,-0.19,-0.56
1365.0,0.1,0.0947,-0.13,-0.5
1370.0,0.1,0.0823,-0.44,-0.81
1375.0,0.1,0.0983,-0.04,-0.41
1380.0,0.1,0.1041,0.1,0.44
1385.0,0.1,0.1012,0.03,0.37
1390.0,0.1,0.1027,0.07,0.41
1395.0,0.1,0.1085,0.21,0.55
1400.0,0.1,0.0994,-0.02,-0.39
1405.0,0.1,0.0998,-0.01,-0.38
1410.0,0.1,0.1019,0.05,0.39
1415.0,0.1,0.0998,-0.01,-0.38
1420.0,0.1,0.1048,0.12,0.46
1425.0,0.1,0.1012,0.03,0.37
1430.0,0.1,0.1048,0.12,0.46
1435.0,0.1,0.1045,0.11,0.45
1440.0,0.1,0.0961,-0.1,-0.47
1445.0,0.1,0.0911,-0.22,-0.59
1450.0,0.1,0.0965,-0.09,-0.46
1455.0,0.1,0.0911,-0.22,-0.59
1460.0,0.1,0.0954,-0.11,-0.48
1465.0,0.1,0.1019,0.05,0.39
1470.0,0.1,0.107,0.18,0.52
1475.0,0.1,0.1008,0.02,0.36
1480.0,0.1,0.1027,0.07,0.41
1485.0,0.1,0.1038,0.09,0.43
1490.0,0.1,0.1067,0.17,0.51
1495.0,0.1,0.1092,0.23,0.57
1500.0,0.1,0.0965,-0.09,-0.46
1505.0,0.1,0.0961,-0.1,-0.47
1510.0,0.1,0.0976,-0.06,-0.43
1515.0,0.1,0.1023,0.06,0.4
1520.0,0.1,0.0874,-0.31,-0.68
1525.0,0.1,0.1008,0.02,0.36
1530.0,0.1,0.0987,-0.03,-0.4
1535.0,0.1,0.0987,-0.03,-0.4
1540.0,0.1,0.0972,-0.07,-0.44
1545.0,0.1,0.0889,-0.28,-0.65
1550.0,0.1,0.1019,0.05,0.39
1555.0,0.1,0.1041,0.1,0.44
1560.0,0.1,0.0965,-0.09,-0.46
1565.0,0.1,0.0987,-0.03,-0.4
1570.0,0.1,0.1114,0.28,0.62
1575.0,0.1,0.1034,0.08,0.42
1580.0,0.1,0.0998,-0.01,-0.38
1585.0,0.1,0.1085,0.21,0.55
1590.0,0.1,0.107,0.18,0.52
1595.0,0.1,0.0983,-0.04,-0.41
1600.0,0.1,0.1096,0.24,0.58
1605.0,0.1,0.0972,-0.07,-0.44
1610.0,0.1,0.0979,-0.05,-0.42
1615.0,0.1,0.0979,-0.05,-0.42
1620.0,0.1,0.103,0.08,0.42
1625.0,0.1,0.1005,0.01,0.35
1630.0,0.1,0.099,-0.02,-0.39
1635.0,0.1,0.0969,-0.08,-0.45
1640.0,0.1,0.0969,-0.08,-0.45
1645.0,0.1,0.1027,0.07,0.41
1650.0,0.1,0.1019,0.05,0.39
1655.0,0.1,0.0983,-0.04,-0.41
1660.0,0.1,0.1067,0.17,0.51
1665.0,0.1,0.1005,0.01,0.35
1670.0,0.1,0.0903,-0.24,-0.61
1675.0,0.1,0.103,0.08,0.42
1680.0,0.1,0.0987,-0.03,-0.4
1685.0,0.1,0.1027,0.07,0.41
1690.0,0.1,0.103,0.08,0.42
1695.0,0.1,0.1063,0.16,0.5
1700.0,0.1,0.0954,-0.11,-0.48
1705.0,0.1,0.0976,-0.06,-0.43
1710.0,0.1,0.1067,0.17,0.51
1715.0,0.1,0.0976,-0.06,-0.43
1720.0,0.1,0.111,0.28,0.62
1725.0,0.1,0.0976,-0.06,-0.43
1730.0,0.1,0.099,-0.02,-0.39
1735.0,0.1,0.0965,-0.09,-0.46
1740.0,0.1,0.0987,-0.03,-0.4
1745.0,0.1,0.1088,0.22,0.56
1750.0,0.1,0.1041,0.1,0.44
1755.0,0.1,0.1023,0.06,0.4
1760.0,0.1,0.1023,0.06,0.4
1765.0,0.1,0.1012,0.03,0.37
1770.0,0.1,0.0976,-0.06,-0.43
1775.0,0.1,0.0976,-0.06,-0.43
1780.0,0.1,0.0983,-0.04,-0.41
1785.0,0.1,0.0976,-0.06,-0.43
1790.0,0.1,0.0961,-0.1,-0.47
1795.0,0.1,0.1012,0.03,0.37
1800.0,0.1,0.0998,-0.01,-0.38
1805.0,0.1,0.1019,0.05,0.39
1810.0,0.1,0.1001,0.0,0.34
1815.0,0.1,0.1012,0.03,0.37
1820.0,0.1,0.0969,-0.08,-0.45
1825.0,0.1,0.1001,0.0,0.34
1830.0,0.1,0.1012,0.03,0.37
1835.0,0.1,0.1027,0.07,0.41
1840.0,0.1,0.0983,-0.04,-0.41
1845.0,0.1,0.1034,0.08,0.42
1850.0,0.1,0.1005,0.01,0.35
1855.0,0.1,0.099,-0.02,-0.39
1860.0,0.1,0.0987,-0.03,-0.4
1865.0,0.1,0.0979,-0.05,-0.42
1870.0,0.1,0.1041,0.1,0.44
1875.0,0.1,0.0961,-0.1,-0.47
1880.0,0.1,0.095,-0.12,-0.49
1885.0,0.1,0.0998,-0.01,-0.38
1890.0,0.1,0.1027,0.07,0.41
1895.0,0.1,0.1048,0.12,0.46
1900.0,0.1,0.1056,0.14,0.48
1905.0,0.1,0.1012,0.03,0.37
1910.0,0.1,0.0965,-0.09,-0.46
1915.0,0.1,0.1056,0.14,0.48
1920.0,0.1,0.0987,-0.03,-0.4
1925.0,0.1,0.099,-0.02,-0.39
1930.0,0.1,0.094,-0.15,-0.52
1935.0,0.1,0.0987,-0.03,-0.4
1940.0,0.1,0.0987,-0.03,-0.4
1945.0,0.1,0.1067,0.17,0.51
1950.0,0.1,0.1027,0.07,0.41
1955.0,0.1,0.1128,0.32,0.66
1960.0,0.1,0.1067,0.17,0.51
1965.0,0.1,0.1056,0.14,0.48
1970.0,0.1,0.1012,0.03,0.37
1975.0,0.1,0.0954,-0.11,-0.48
1980.0,0.1,0.1038,0.09,0.43
1985.0,0.1,0.0969,-0.08,-0.45
1990.0,0.1,0.0958,-0.11,-0.48
1995.0,0.1,0.0979,-0.05,-0.42
2000.0,-0.1,0.0976,4.94,5.28
2005.0,-0.1,0.0914,4.79,5.13
2010.0,-0.1,0.0784,4.46,4.8
2015.0,-0.1,0.0628,4.07,4.41
2020.0,-0.1,0.0345,3.36,3.7
2025.0,-0.1,0.008,2.7,3.04
2030.0,-0.1,-0.0142,2.15,2.49
2035.0,-0.1,-0.0337,1.66,2.0
2040.0,-0.1,-0.0628,0.93,1.27
2045.0,-0.1,-0.086,0.35,0.69
2050.0,-0.1,-0.1027,-0.07,-0.44
2055.0,-0.1,-0.1132,-0.33,-0.7
2060.0,-0.1,-0.1252,-0.63,-1.0
2065.0,-0.1,-0.1331,-0.83,-1.2
2070.0,-0.1,-0.1379,-0.95,-1.32
2075.0,-0.1,-0.1404,-1.01,-1.38
2080.0,-0.1,-0.1368,-0.92,-1.29
2085.0,-0.1,-0.131,-0.77,-1.14
2090.0,-0.1,-0.1248,-0.62,-0.99
2095.0,-0.1,-0.1215,-0.54,-0.91
2100.0,-0.1,-0.1103,-0.26,-0.63
2105.0,-0.1,-0.1114,-0.28,-0.65
2110.0,-0.1,-0.1048,-0.12,-0.49
2115.0,-0.1,-0.0936,0.16,0.5
2120.0,-0.1,-0.094,0.15,0.49
2125.0,-0.1,-0.0889,0.28,0.62
2130.0,-0.1,-0.1045,-0.11,-0.48
2135.0,-0.1,-0.0856,0.36,0.7
2140.0,-0.1,-0.0889,0.28,0.62
2145.0,-0.1,-0.0831,0.42,0.76
2150.0,-0.1,-0.0896,0.26,0.6
2155.0,-0.1,-0.0932,0.17,0.51
2160.0,-0.1,-0.0961,0.1,0.44
2165.0,-0.1,-0.0987,0.03,0.37
2170.0,-0.1,-0.0929,0.18,0.52
2175.0,-0.1,-0.1019,-0.05,-0.42
2180.0,-0.1,-0.1077,-0.19,-0.56
2185.0,-0.1,-0.1059,-0.15,-0.52
2190.0,-0.1,-0.1048,-0.12,-0.49
2195.0,-0.1,-0.1019,-0.05,-0.42
2200.0,-0.1,-0.1052,-0.13,-0.5
2205.0,-0.1,-0.1019,-0.05,-0.42
2210.0,-0.1,-0.1023,-0.06,-0.43
2215.0,-0.1,-0.0987,0.03,0.37
2220.0,-0.1,-0.0965,0.09,0.43
2225.0,-0.1,-0.0961,0.1,0.44
2230.0,-0.1,-0.0976,0.06,0.4
2235.0,-0.1,-0.0961,0.1,0.44
2240.0,-0.1,-0.0976,0.06,0.4
2245.0,-0.1,-0.1001,-0.0,-0.37
2250.0,-0.1,-0.0998,0.01,0.35
2255.0,-0.1,-0.1005,-0.01,-0.38
2260.0,-0.1,-0.1023,-0.06,-0.43
2265.0,-0.1,-0.1034,-0.08,-0.45
2270.0,-0.1,-0.1027,-0.07,-0.44
2275.0,-0.1,-0.107,-0.18,-0.55
2280.0,-0.1,-0.0961,0.1,0.44
2285.0,-0.1,-0.1005,-0.01,-0.38
2290.0,-0.1,-0.0932,0.17,0.51
2295.0,-0.1,-0.0961,0.1,0.44
2300.0,-0.1,-0.0983,0.04,0.38
2305.0,-0.1,-0.0947,0.13,0.47
2310.0,-0.1,-0.0958,0.11,0.45
2315.0,-0.1,-0.1019,-0.05,-0.42
2320.0,-0.1,-0.1005,-0.01,-0.38
2325.0,-0.1,-0.1005,-0.01,-0.38
2330.0,-0.1,-0.0998,0.01,0.35
2335.0,-0.1,-0.1023,-0.06,-0.43
2340.0,-0.1,-0.1063,-0.16,-0.53
2345.0,-0.1,-0.099,0.02,0.36
2350.0,-0.1,-0.0954,0.11,0.45
2355.0,-0.1,-0.0998,0.01,0.35
2360.0,-0.1,-0.0965,0.09,0.43
2365.0,-0.1,-0.094,0.15,0.49
2370.0,-0.1,-0.0994,0.01,0.35
2375.0,-0.1,-0.1045,-0.11,-0.48
2380.0,-0.1,-0.1034,-0.08,-0.45
2385.0,-0.1,-0.1041,-0.1,-0.47
2390.0,-0.1,-0.1019,-0.05,-0.42
2395.0,-0.1,-0.1027,-0.07,-0.44
2400.0,-0.1,-0.099,0.02,0.36
2405.0,-0.1,-0.1052,-0.13,-0.5
2410.0,-0.1,-0.1012,-0.03,-0.4
2415.0,-0.1,-0.098,0.05,0.39
2420.0,-0.1,-0.0983,0.04,0.38
2425.0,-0.1,-0.0958,0.11,0.45
2430.0,-0.1,-0.1034,-0.08,-0.45
2435.0,-0.1,-0.1005,-0.01,-0.38
2440.0,-0.1,-0.1001,-0.0,-0.37
2445.0,-0.1,-0.0932,0.17,0.51
2450.0,-0.1,-0.0929,0.18,0.52
2455.0,-0.1,-0.0947,0.13,0.47
2460.0,-0.1,-0.0918,0.21,0.55
2465.0,-0.1,-0.0983,0.04,0.38
2470.0,-0.1,-0.0929,0.18,0.52
2475.0,-0.1,-0.0976,0.06,0.4
2480.0,-0.1,-0.1048,-0.12,-0.49
2485.0,-0.1,-0.1096,-0.24,-0.61
2490.0,-0.1,-0.107,-0.18,-0.55
2495.0,-0.1,-0.0972,0.07,0.41
2500.0,-0.1,-0.1063,-0.16,-0.53
2505.0,-0.1,-0.0983,0.04,0.38
2510.0,-0.1,-0.1052,-0.13,-0.5
2515.0,-0.1,-0.1063,-0.16,-0.53
2520.0,-0.1,-0.1041,-0.1,-0.47
2525.0,-0.1,-0.1005,-0.01,-0.38
2530.0,-0.1,-0.1034,-0.08,-0.45
2535.0,-0.1,-0.1005,-0.01,-0.38
2540.0,-0.1,-0.0969,0.08,0.42
2545.0,-0.1,-0.0976,0.06,0.4
2550.0,-0.1,-0.094,0.15,0.49
2555.0,-0.1,-0.0947,0.13,0.47
2560.0,-0.1,-0.0921,0.2,0.54
2565.0,-0.1,-0.1005,-0.01,-0.38
2570.0,-0.1,-0.0958,0.11,0.45
2575.0,-0.1,-0.1001,-0.0,-0.37
2580.0,-0.1,-0.1012,-0.03,-0.4
2585.0,-0.1,-0.1074,-0.18,-0.55
2590.0,-0.1,-0.1023,-0.06,-0.43
2595.0,-0.1,-0.0983,0.04,0.38
2600.0,-0.1,-0.1034,-0.08,-0.45
2605.0,-0.1,-0.098,0.05,0.39
2610.0,-0.1,-0.1038,-0.09,-0.46
2615.0,-0.1,-0.0907,0.23,0.57
2620.0,-0.1,-0.095,0.12,0.46
2625.0,-0.1,-0.095,0.12,0.46
2630.0,-0.1,-0.095,0.12,0.46
2635.0,-0.1,-0.1056,-0.14,-0.51
2640.0,-0.1,-0.1001,-0.0,-0.37
2645.0,-0.1,-0.1056,-0.14,-0.51
2650.0,-0.1,-0.1027,-0.07,-0.44
2655.0,-0.1,-0.0965,0.09,0.43
2660.0,-0.1,-0.1009,-0.02,-0.39
2665.0,-0.1,-0.0929,0.18,0.52
2670.0,-0.1,-0.0976,0.06,0.4
2675.0,-0.1,-0.1009,-0.02,-0.39
2680.0,-0.1,-0.0972,0.07,0.41
2685.0,-0.1,-0.098,0.05,0.39
2690.0,-0.1,-0.0918,0.21,0.55
2695.0,-0.1,-0.1001,-0.0,-0.37
2700.0,-0.1,-0.0994,0.01,0.35
2705.0,-0.1,-0.1016,-0.04,-0.41
2710.0,-0.1,-0.1034,-0.08,-0.45
2715.0,-0.1,-0.0954,0.11,0.45
2720.0,-0.1,-0.1001,-0.0,-0.37
2725.0,-0.1,-0.1019,-0.05,-0.42
2730.0,-0.1,-0.0965,0.09,0.43
2735.0,-0.1,-0.1005,-0.01,-0.38
2740.0,-0.1,-0.0947,0.13,0.47
2745.0,-0.1,-0.1005,-0.01,-0.38
2750.0,-0.1,-0.099,0.02,0.36
2755.0,-0.1,-0.1019,-0.05,-0.42
2760.0,-0.1,-0.1103,-0.26,-0.63
2765.0,-0.1,-0.0987,0.03,0.37
2770.0,-0.1,-0.094,0.15,0.49
2775.0,-0.1,-0.1041,-0.1,-0.47
2780.0,-0.1,-0.0929,0.18,0.52
2785.0,-0.1,-0.0947,0.13,0.47
2790.0,-0.1,-0.1005,-0.01,-0.38
2795.0,-0.1,-0.0965,0.09,0.43
2800.0,-0.1,-0.1012,-0.03,-0.4
2805.0,-0.1,-0.098,0.05,0.39
2810.0,-0.1,-0.1005,-0.01,-0.38
2815.0,-0.1,-0.0976,0.06,0.4
2820.0,-0.1,-0.099,0.02,0.36
2825.0,-0.1,-0.1048,-0.12,-0.49
2830.0,-0.1,-0.1019,-0.05,-0.42
2835.0,-0.1,-0.0932,0.17,0.51
2840.0,-0.1,-0.1027,-0.07,-0.44
2845.0,-0.1,-0.1034,-0.08,-0.45
2850.0,-0.1,-0.1027,-0.07,-0.44
2855.0,-0.1,-0.0914,0.21,0.55
2860.0,-0.1,-0.0961,0.1,0.44
2865.0,-0.1,-0.0983,0.04,0.38
2870.0,-0.1,-0.1016,-0.04,-0.41
2875.0,-0.1,-0.1016,-0.04,-0.41
2880.0,-0.1,-0.0863,0.34,0.68
2885.0,-0.1,-0.1005,-0.01,-0.38
2890.0,-0.1,-0.0961,0.1,0.44
2895.0,-0.1,-0.0961,0.1,0.44
2900.0,-0.1,-0.0932,0.17,0.51
2905.0,-0.1,-0.1023,-0.06,-0.43
2910.0,-0.1,-0.0994,0.01,0.35
2915.0,-0.1,-0.1016,-0.04,-0.41
2920.0,-0.1,-0.1041,-0.1,-0.47
2925.0,-0.1,-0.1041,-0.1,-0.47
2930.0,-0.1,-0.1052,-0.13,-0.5
2935.0,-0.1,-0.0976,0.06,0.4
2940.0,-0.1,-0.0961,0.1,0.44
2945.0,-0.1,-0.0976,0.06,0.4
2950.0,-0.1,-0.0987,0.03,0.37
2955.0,-0.1,-0.095,0.12,0.46
2960.0,-0.1,-0.0983,0.04,0.38
2965.0,-0.1,-0.1034,-0.08,-0.45
2970.0,-0.1,-0.0976,0.06,0.4
2975.0,-0.1,-0.1019,-0.05,-0.42
2980.0,-0.1,-0.1012,-0.03,-0.4
2985.0,-0.1,-0.107,-0.18,-0.55
2990.0,-0.1,-0.0976,0.06,0.4
2995.0,-0.1,-0.1019,-0.05,-0.42
3000.0,0.1,-0.1034,-5.08,-5.45
3005.0,0.1,-0.0994,-4.99,-5.36
3010.0,0.1,-0.0816,-4.54,-4.91
3015.0,0.1,-0.0522,-3.81,-4.18
3020.0,0.1,-0.0508,-3.77,-4.14
3025.0,0.1,-0.0134,-2.84,-3.21
3030.0,0.1,0.0229,-1.93,-2.3
3035.0,0.1,0.0544,-1.14,-1.51
3040.0,0.1,0.0722,-0.7,-1.07
3045.0,0.1,0.0871,-0.32,-0.69
3050.0,0.1,0.1172,0.43,0.77
3055.0,0.1,0.132,0.8,1.14
3060.0,0.1,0.1346,0.86,1.2
3065.0,0.1,0.1371,0.93,1.27
3070.0,0.1,0.1357,0.89,1.23
3075.0,0.1,0.1357,0.89,1.23
3080.0,0.1,0.1339,0.85,1.19
3085.0,0.1,0.1244,0.61,0.95
3090.0,0.1,0.1208,0.52,0.86
3095.0,0.1,0.1135,0.34,0.68
3100.0,0.1,0.1157,0.39,0.73
3105.0,0.1,0.1059,0.15,0.49
3110.0,0.1,0.1034,0.08,0.42
3115.0,0.1,0.0932,-0.17,-0.54
3120.0,0.1,0.0896,-0.26,-0.63
3125.0,0.1,0.0903,-0.24,-0.61
3130.0,0.1,0.0838,-0.41,-0.78
3135.0,0.1,0.0903,-0.24,-0.61
3140.0,0.1,0.0776,-0.56,-0.93
3145.0,0.1,0.095,-0.12,-0.49
3150.0,0.1,0.099,-0.02,-0.39
3155.0,0.1,0.099,-0.02,-0.39
3160.0,0.1,0.1027,0.07,0.41
3165.0,0.1,0.1063,0.16,0.5
3170.0,0.1,0.1056,0.14,0.48
3175.0,0.1,0.1063,0.16,0.5
3180.0,0.1,0.1099,0.25,0.59
3185.0,0.1,0.103,0.08,0.42
3190.0,0.1,0.1027,0.07,0.41
3195.0,0.1,0.1012,0.03,0.37
3200.0,0.1,0.0994,-0.02,-0.39
3205.0,0.1,0.099,-0.02,-0.39
3210.0,0.1,0.0965,-0.09,-0.46
3215.0,0.1,0.0961,-0.1,-0.47
3220.0,0.1,0.1012,0.03,0.37
3225.0,0.1,0.0954,-0.11,-0.48
3230.0,0.1,0.0983,-0.04,-0.41
3235.0,0.1,0.1019,0.05,0.39
3240.0,0.1,0.0987,-0.03,-0.4
3245.0,0.1,0.0987,-0.03,-0.4
3250.0,0.1,0.0983,-0.04,-0.41
3255.0,0.1,0.1056,0.14,0.48
3260.0,0.1,0.1005,0.01,0.35
3265.0,0.1,0.1019,0.05,0.39
3270.0,0.1,0.0983,-0.04,-0.41
3275.0,0.1,0.1012,0.03,0.37
3280.0,0.1,0.1012,0.03,0.37
3285.0,0.1,0.1056,0.14,0.48
3290.0,0.1,0.0976,-0.06,-0.43
3295.0,0.1,0.0947,-0.13,-0.5
3300.0,0.1,0.0882,-0.3,-0.67
3305.0,0.1,0.0994,-0.02,-0.39
3310.0,0.1,0.0972,-0.07,-0.44
3315.0,0.1,0.1023,0.06,0.4
3320.0,0.1,0.1038,0.09,0.43
3325.0,0.1,0.1048,0.12,0.46
3330.0,0.1,0.1008,0.02,0.36
3335.0,0.1,0.1027,0.07,0.41
3340.0,0.1,0.1005,0.01,0.35
3345.0,0.1,0.1005,0.01,0.35
3350.0,0.1,0.0987,-0.03,-0.4
3355.0,0.1,0.0972,-0.07,-0.44
3360.0,0.1,0.1012,0.03,0.37
3365.0,0.1,0.0969,-0.08,-0.45
3370.0,0.1,0.0969,-0.08,-0.45
3375.0,0.1,0.0961,-0.1,-0.47
3380.0,0.1,0.0969,-0.08,-0.45
3385.0,0.1,0.0976,-0.06,-0.43
3390.0,0.1,0.1038,0.09,0.43
3395.0,0.1,0.0998,-0.01,-0.38
3400.0,0.1,0.1038,0.09,0.43
3405.0,0.1,0.1027,0.07,0.41
3410.0,0.1,0.0969,-0.08,-0.45
3415.0,0.1,0.0987,-0.03,-0.4
3420.0,0.1,0.099,-0.02,-0.39
3425.0,0.1,0.1034,0.08,0.42
3430.0,0.1,0.1005,0.01,0.35
3435.0,0.1,0.1041,0.1,0.44
3440.0,0.1,0.1019,0.05,0.39
3445.0,0.1,0.1012,0.03,0.37
3450.0,0.1,0.1077,0.19,0.53
3455.0,0.1,0.0983,-0.04,-0.41
3460.0,0.1,0.103,0.08,0.42
3465.0,0.1,0.0969,-0.08,-0.45
3470.0,0.1,0.0983,-0.04,-0.41
3475.0,0.1,0.0921,-0.2,-0.57
3480.0,0.1,0.0969,-0.08,-0.45
