time_ms,theta_ref,theta,control_voltage,motor_voltage
555.0,-0.1,-0.1027,-0.03,-0.4
560.0,-0.1,-0.1041,-0.04,-0.41
565.0,-0.1,-0.1077,-0.08,-0.45
570.0,-0.1,-0.0998,0.0,0.34
575.0,-0.1,-0.0929,0.07,0.41
580.0,-0.1,-0.0987,0.01,0.35
585.0,-0.1,-0.0976,0.02,0.36
590.0,-0.1,-0.0943,0.06,0.4
595.0,-0.1,-0.0965,0.04,0.38
600.0,-0.1,-0.1019,-0.02,-0.39
605.0,-0.1,-0.1048,-0.05,-0.42
610.0,-0.1,-0.1019,-0.02,-0.39
615.0,-0.1,-0.1041,-0.04,-0.41
620.0,-0.1,-0.0994,0.01,0.35
625.0,-0.1,-0.1005,-0.0,-0.37
630.0,-0.1,-0.1048,-0.05,-0.42
635.0,-0.1,-0.0961,0.04,0.38
640.0,-0.1,-0.0874,0.13,0.47
645.0,-0.1,-0.0983,0.02,0.36
650.0,-0.1,-0.1005,-0.0,-0.37
655.0,-0.1,-0.0994,0.01,0.35
660.0,-0.1,-0.0925,0.07,0.41
665.0,-0.1,-0.0925,0.07,0.41
670.0,-0.1,-0.0976,0.02,0.36
675.0,-0.1,-0.1085,-0.08,-0.45
680.0,-0.1,-0.1041,-0.04,-0.41
685.0,-0.1,-0.1063,-0.06,-0.43
690.0,-0.1,-0.0943,0.06,0.4
695.0,-0.1,-0.1038,-0.04,-0.41
700.0,-0.1,-0.1048,-0.05,-0.42
705.0,-0.1,-0.1019,-0.02,-0.39
710.0,-0.1,-0.1016,-0.02,-0.39
715.0,-0.1,-0.095,0.05,0.39
720.0,-0.1,-0.0987,0.01,0.35
725.0,-0.1,-0.0976,0.02,0.36
730.0,-0.1,-0.0976,0.02,0.36
735.0,-0.1,-0.0994,0.01,0.35
740.0,-0.1,-0.0976,0.02,0.36
745.0,-0.1,-0.099,0.01,0.35
750.0,-0.1,-0.1041,-0.04,-0.41
755.0,-0.1,-0.1059,-0.06,-0.43
760.0,-0.1,-0.1027,-0.03,-0.4
765.0,-0.1,-0.1128,-0.13,-0.5
770.0,-0.1,-0.1009,-0.01,-0.38
775.0,-0.1,-0.0983,0.02,0.36
780.0,-0.1,-0.1019,-0.02,-0.39
785.0,-0.1,-0.0998,0.0,0.34
790.0,-0.1,-0.1034,-0.03,-0.4
795.0,-0.1,-0.1019,-0.02,-0.39
800.0,-0.1,-0.098,0.02,0.36
805.0,-0.1,-0.0987,0.01,0.35
810.0,-0.1,-0.0994,0.01,0.35
815.0,-0.1,-0.1056,-0.06,-0.43
820.0,-0.1,-0.0918,0.08,0.42
825.0,-0.1,-0.1001,-0.0,-0.37
830.0,-0.1,-0.1038,-0.04,-0.41
835.0,-0.1,-0.098,0.02,0.36
840.0,-0.1,-0.0987,0.01,0.35
845.0,-0.1,-0.0958,0.04,0.38
850.0,-0.1,-0.0983,0.02,0.36
855.0,-0.1,-0.099,0.01,0.35
860.0,-0.1,-0.1041,-0.04,-0.41
865.0,-0.1,-0.095,0.05,0.39
870.0,-0.1,-0.1016,-0.02,-0.39
875.0,-0.1,-0.1012,-0.01,-0.38
880.0,-0.1,-0.1019,-0.02,-0.39
885.0,-0.1,-0.0983,0.02,0.36
890.0,-0.1,-0.1012,-0.01,-0.38
895.0,-0.1,-0.1034,-0.03,-0.4
900.0,-0.1,-0.1023,-0.02,-0.39
905.0,-0.1,-0.0961,0.04,0.38
910.0,-0.1,-0.099,0.01,0.35
915.0,-0.1,-0.0932,0.07,0.41
920.0,-0.1,-0.0969,0.03,0.37
925.0,-0.1,-0.0976,0.02,0.36
930.0,-0.1,-0.0983,0.02,0.36
935.0,-0.1,-0.1009,-0.01,-0.38
940.0,-0.1,-0.0947,0.05,0.39
945.0,-0.1,-0.099,0.01,0.35
950.0,-0.1,-0.1034,-0.03,-0.4
955.0,-0.1,-0.1059,-0.06,-0.43
960.0,-0.1,-0.103,-0.03,-0.4
965.0,-0.1,-0.0932,0.07,0.41
970.0,-0.1,-0.1009,-0.01,-0.38
975.0,-0.1,-0.0994,0.01,0.35
980.0,-0.1,-0.1027,-0.03,-0.4
985.0,-0.1,-0.1034,-0.03,-0.4
990.0,-0.1,-0.1099,-0.1,-0.47
995.0,-0.1,-0.1067,-0.07,-0.44
1000.0,0.1,-0.0932,-1.93,-2.3
1005.0,0.1,-0.0896,-1.9,-2.27
1010.0,0.1,-0.0824,-1.82,-2.19
1015.0,0.1,-0.0802,-1.8,-2.17
1020.0,0.1,-0.0657,-1.66,-2.03
1025.0,0.1,-0.0584,-1.58,-1.95
1030.0,0.1,-0.049,-1.49,-1.86
1035.0,0.1,-0.0381,-1.38,-1.75
1040.0,0.1,-0.0301,-1.3,-1.67
1045.0,0.1,-0.0087,-1.09,-1.46
1050.0,0.1,0.0058,-0.94,-1.31
1055.0,0.1,0.0174,-0.83,-1.2
1060.0,0.1,0.0239,-0.76,-1.13
1065.0,0.1,0.0428,-0.57,-0.94
1070.0,0.1,0.0457,-0.54,-0.91
1075.0,0.1,0.0544,-0.46,-0.83
1080.0,0.1,0.0653,-0.35,-0.72
1085.0,0.1,0.0722,-0.28,-0.65
1090.0,0.1,0.0969,-0.03,-0.4
1095.0,0.1,0.082,-0.18,-0.55
1100.0,0.1,0.0925,-0.07,-0.44
1105.0,0.1,0.0965,-0.04,-0.41
1110.0,0.1,0.0965,-0.04,-0.41
1115.0,0.1,0.0972,-0.03,-0.4
1120.0,0.1,0.1135,0.14,0.48
1125.0,0.1,0.1077,0.08,0.42
1130.0,0.1,0.1114,0.11,0.45
1135.0,0.1,0.1012,0.01,0.35
1140.0,0.1,0.1056,0.06,0.4
1145.0,0.1,0.1077,0.08,0.42
1150.0,0.1,0.1034,0.03,0.37
1155.0,0.1,0.1121,0.12,0.46
1160.0,0.1,0.0994,-0.01,-0.38
1165.0,0.1,0.1074,0.07,0.41
1170.0,0.1,0.1001,0.0,0.34
1175.0,0.1,0.1019,0.02,0.36
1180.0,0.1,0.1001,0.0,0.34
1185.0,0.1,0.0979,-0.02,-0.39
1190.0,0.1,0.0998,-0.0,-0.37
1195.0,0.1,0.0998,-0.0,-0.37
1200.0,0.1,0.0925,-0.07,-0.44
1205.0,0.1,0.094,-0.06,-0.43
1210.0,0.1,0.0983,-0.02,-0.39
1215.0,0.1,0.1008,0.01,0.35
1220.0,0.1,0.1045,0.04,0.38
1225.0,0.1,0.1008,0.01,0.35
1230.0,0.1,0.1027,0.03,0.37
1235.0,0.1,0.1034,0.03,0.37
1240.0,0.1,0.0987,-0.01,-0.38
1245.0,0.1,0.0998,-0.0,-0.37
1250.0,0.1,0.0998,-0.0,-0.37
1255.0,0.1,0.0998,-0.0,-0.37
1260.0,0.1,0.0987,-0.01,-0.38
1265.0,0.1,0.0903,-0.1,-0.47
1270.0,0.1,0.099,-0.01,-0.38
1275.0,0.1,0.1038,0.04,0.38
1280.0,0.1,0.1023,0.02,0.36
1285.0,0.1,0.1038,0.04,0.38
1290.0,0.1,0.1103,0.1,0.44
1295.0,0.1,0.1034,0.03,0.37
1300.0,0.1,0.1063,0.06,0.4
1305.0,0.1,0.1063,0.06,0.4
1310.0,0.1,0.1012,0.01,0.35
1315.0,0.1,0.1114,0.11,0.45
1320.0,0.1,0.0976,-0.02,-0.39
1325.0,0.1,0.0976,-0.02,-0.39
1330.0,0.1,0.0954,-0.05,-0.42
1335.0,0.1,0.0954,-0.05,-0.42
1340.0,0.1,0.0932,-0.07,-0.44
1345.0,0.1,0.1077,0.08,0.42
1350.0,0.1,0.095,-0.05,-0.42
1355.0,0.1,0.099,-0.01,-0.38
1360.0,0.1,0.0983,-0.02,-0.39
1365.0,0.1,0.0911,-0.09,-0.46
1370.0,0.1,0.1019,0.02,0.36
1375.0,0.1,0.1023,0.02,0.36
1380.0,0.1,0.0874,-0.13,-0.5
1385.0,0.1,0.1027,0.03,0.37
1390.0,0.1,0.0958,-0.04,-0.41
1395.0,0.1,0.1045,0.04,0.38
1400.0,0.1,0.1034,0.03,0.37
1405.0,0.1,0.1012,0.01,0.35
1410.0,0.1,0.1019,0.02,0.36
1415.0,0.1,0.1008,0.01,0.35
1420.0,0.1,0.1023,0.02,0.36
1425.0,0.1,0.0969,-0.03,-0.4
1430.0,0.1,0.0994,-0.01,-0.38
1435.0,0.1,0.0998,-0.0,-0.37
1440.0,0.1,0.0983,-0.02,-0.39
1445.0,0.1,0.1008,0.01,0.35
1450.0,0.1,0.0987,-0.01,-0.38
1455.0,0.1,0.0961,-0.04,-0.41
1460.0,0.1,0.099,-0.01,-0.38
1465.0,0.1,0.1038,0.04,0.38
1470.0,0.1,0.0961,-0.04,-0.41
1475.0,0.1,0.0998,-0.0,-0.37
1480.0,0.1,0.1096,0.1,0.44
1485.0,0.1,0.1019,0.02,0.36
1490.0,0.1,0.0969,-0.03,-0.4
1495.0,0.1,0.1008,0.01,0.35
1500.0,0.1,0.1019,0.02,0.36
1505.0,0.1,0.1048,0.05,0.39
1510.0,0.1,0.1027,0.03,0.37
1515.0,0.1,0.1012,0.01,0.35
1520.0,0.1,0.0983,-0.02,-0.39
1525.0,0.1,0.0958,-0.04,-0.41
1530.0,0.1,0.107,0.07,0.41
1535.0,0.1,0.0976,-0.02,-0.39
1540.0,0.1,0.0976,-0.02,-0.39
1545.0,0.1,0.0961,-0.04,-0.41
1550.0,0.1,0.0987,-0.01,-0.38
1555.0,0.1,0.0976,-0.02,-0.39
1560.0,0.1,0.1005,0.0,0.34
1565.0,0.1,0.0976,-0.02,-0.39
1570.0,0.1,0.1012,0.01,0.35
1575.0,0.1,0.099,-0.01,-0.38
1580.0,0.1,0.1012,0.01,0.35
1585.0,0.1,0.1012,0.01,0.35
1590.0,0.1,0.0998,-0.0,-0.37
1595.0,0.1,0.0998,-0.0,-0.37
1600.0,0.1,0.1008,0.01,0.35
1605.0,0.1,0.1023,0.02,0.36
1610.0,0.1,0.107,0.07,0.41
1615.0,0.1,0.1056,0.06,0.4
1620.0,0.1,0.103,0.03,0.37
1625.0,0.1,0.0979,-0.02,-0.39
1630.0,0.1,0.0969,-0.03,-0.4
1635.0,0.1,0.099,-0.01,-0.38
1640.0,0.1,0.0925,-0.07,-0.44
1645.0,0.1,0.0976,-0.02,-0.39
1650.0,0.1,0.1012,0.01,0.35
1655.0,0.1,0.1019,0.02,0.36
1660.0,0.1,0.1027,0.03,0.37
1665.0,0.1,0.1048,0.05,0.39
1670.0,0.1,0.1067,0.07,0.41
1675.0,0.1,0.1016,0.02,0.36
1680.0,0.1,0.0972,-0.03,-0.4
1685.0,0.1,0.0998,-0.0,-0.37
1690.0,0.1,0.1063,0.06,0.4
1695.0,0.1,0.0969,-0.03,-0.4
1700.0,0.1,0.0969,-0.03,-0.4
1705.0,0.1,0.0972,-0.03,-0.4
1710.0,0.1,0.0961,-0.04,-0.41
1715.0,0.1,0.099,-0.01,-0.38
1720.0,0.1,0.1074,0.07,0.41
1725.0,0.1,0.0998,-0.0,-0.37
1730.0,0.1,0.1041,0.04,0.38
1735.0,0.1,0.1041,0.04,0.38
1740.0,0.1,0.1034,0.03,0.37
1745.0,0.1,0.1019,0.02,0.36
1750.0,0.1,0.1059,0.06,0.4
1755.0,0.1,0.1085,0.08,0.42
1760.0,0.1,0.1001,0.0,0.34
1765.0,0.1,0.0979,-0.02,-0.39
1770.0,0.1,0.0972,-0.03,-0.4
1775.0,0.1,0.0932,-0.07,-0.44
1780.0,0.1,0.0969,-0.03,-0.4
1785.0,0.1,0.095,-0.05,-0.42
1790.0,0.1,0.0979,-0.02,-0.39
1795.0,0.1,0.0969,-0.03,-0.4
1800.0,0.1,0.0987,-0.01,-0.38
1805.0,0.1,0.1077,0.08,0.42
1810.0,0.1,0.1019,0.02,0.36
1815.0,0.1,0.1103,0.1,0.44
1820.0,0.1,0.1048,0.05,0.39
1825.0,0.1,0.107,0.07,0.41
1830.0,0.1,0.099,-0.01,-0.38
1835.0,0.1,0.1034,0.03,0.37
1840.0,0.1,0.0911,-0.09,-0.46
1845.0,0.1,0.1008,0.01,0.35
1850.0,0.1,0.0903,-0.1,-0.47
1855.0,0.1,0.099,-0.01,-0.38
1860.0,0.1,0.0976,-0.02,-0.39
1865.0,0.1,0.0987,-0.01,-0.38
1870.0,0.1,0.0969,-0.03,-0.4
1875.0,0.1,0.1048,0.05,0.39
1880.0,0.1,0.1027,0.03,0.37
1885.0,0.1,0.1074,0.07,0.41
1890.0,0.1,0.0969,-0.03,-0.4
1895.0,0.1,0.1027,0.03,0.37
1900.0,0.1,0.1027,0.03,0.37
1905.0,0.1,0.1008,0.01,0.35
1910.0,0.1,0.1038,0.04,0.38
1915.0,0.1,0.0979,-0.02,-0.39
1920.0,0.1,0.099,-0.01,-0.38
1925.0,0.1,0.1027,0.03,0.37
1930.0,0.1,0.0998,-0.0,-0.37
1935.0,0.1,0.1016,0.02,0.36
1940.0,0.1,0.107,0.07,0.41
1945.0,0.1,0.0983,-0.02,-0.39
1950.0,0.1,0.1019,0.02,0.36
1955.0,0.1,0.1008,0.01,0.35
1960.0,0.1,0.0998,-0.0,-0.37
1965.0,0.1,0.099,-0.01,-0.38
1970.0,0.1,0.0896,-0.1,-0.47
1975.0,0.1,0.1008,0.01,0.35
1980.0,0.1,0.1012,0.01,0.35
1985.0,0.1,0.1005,0.0,0.34
1990.0,0.1,0.094,-0.06,-0.43
1995.0,0.1,0.0983,-0.02,-0.39
2000.0,-0.1,0.0998,2.0,2.34
2005.0,-0.1,0.1114,2.11,2.45
2010.0,-0.1,0.1172,2.17,2.51
2015.0,-0.1,0.086,1.86,2.2
2020.0,-0.1,0.0798,1.8,2.14
2025.0,-0.1,0.0675,1.67,2.01
2030.0,-0.1,0.0526,1.53,1.87
2035.0,-0.1,0.0323,1.32,1.66
2040.0,-0.1,0.0297,1.3,1.64
2045.0,-0.1,0.0076,1.08,1.42
2050.0,-0.1,-0.0011,0.99,1.33
2055.0,-0.1,-0.0149,0.85,1.19
2060.0,-0.1,-0.0265,0.74,1.08
2065.0,-0.1,-0.0352,0.65,0.99
2070.0,-0.1,-0.0453,0.55,0.89
2075.0,-0.1,-0.0559,0.44,0.78
2080.0,-0.1,-0.0686,0.31,0.65
2085.0,-0.1,-0.0686,0.31,0.65
2090.0,-0.1,-0.0773,0.23,0.57
2095.0,-0.1,-0.086,0.14,0.48
2100.0,-0.1,-0.0911,0.09,0.43
2105.0,-0.1,-0.0921,0.08,0.42
2110.0,-0.1,-0.1016,-0.02,-0.39
2115.0,-0.1,-0.1041,-0.04,-0.41
2120.0,-0.1,-0.1059,-0.06,-0.43
2125.0,-0.1,-0.1052,-0.05,-0.42
2130.0,-0.1,-0.1019,-0.02,-0.39
2135.0,-0.1,-0.1041,-0.04,-0.41
2140.0,-0.1,-0.0947,0.05,0.39
2145.0,-0.1,-0.1063,-0.06,-0.43
2150.0,-0.1,-0.1019,-0.02,-0.39
2155.0,-0.1,-0.0998,0.0,0.34
2160.0,-0.1,-0.1001,-0.0,-0.37
2165.0,-0.1,-0.0983,0.02,0.36
2170.0,-0.1,-0.0969,0.03,0.37
2175.0,-0.1,-0.0983,0.02,0.36
2180.0,-0.1,-0.1019,-0.02,-0.39
2185.0,-0.1,-0.1019,-0.02,-0.39
2190.0,-0.1,-0.1009,-0.01,-0.38
2195.0,-0.1,-0.1009,-0.01,-0.38
2200.0,-0.1,-0.0983,0.02,0.36
2205.0,-0.1,-0.1009,-0.01,-0.38
2210.0,-0.1,-0.1099,-0.1,-0.47
2215.0,-0.1,-0.0925,0.07,0.41
2220.0,-0.1,-0.098,0.02,0.36
2225.0,-0.1,-0.0994,0.01,0.35
2230.0,-0.1,-0.1048,-0.05,-0.42
2235.0,-0.1,-0.0961,0.04,0.38
2240.0,-0.1,-0.1012,-0.01,-0.38
2245.0,-0.1,-0.0972,0.03,0.37
2250.0,-0.1,-0.0983,0.02,0.36
2255.0,-0.1,-0.0983,0.02,0.36
2260.0,-0.1,-0.0936,0.06,0.4
2265.0,-0.1,-0.1121,-0.12,-0.49
2270.0,-0.1,-0.1005,-0.0,-0.37
2275.0,-0.1,-0.0882,0.12,0.46
2280.0,-0.1,-0.0983,0.02,0.36
2285.0,-0.1,-0.1019,-0.02,-0.39
2290.0,-0.1,-0.1019,-0.02,-0.39
2295.0,-0.1,-0.0998,0.0,0.34
2300.0,-0.1,-0.1001,-0.0,-0.37
2305.0,-0.1,-0.099,0.01,0.35
2310.0,-0.1,-0.1019,-0.02,-0.39
2315.0,-0.1,-0.1023,-0.02,-0.39
2320.0,-0.1,-0.1023,-0.02,-0.39
2325.0,-0.1,-0.0983,0.02,0.36
2330.0,-0.1,-0.0976,0.02,0.36
2335.0,-0.1,-0.1001,-0.0,-0.37
2340.0,-0.1,-0.1048,-0.05,-0.42
2345.0,-0.1,-0.0994,0.01,0.35
2350.0,-0.1,-0.0976,0.02,0.36
2355.0,-0.1,-0.0976,0.02,0.36
2360.0,-0.1,-0.1063,-0.06,-0.43
2365.0,-0.1,-0.099,0.01,0.35
2370.0,-0.1,-0.0976,0.02,0.36
2375.0,-0.1,-0.0958,0.04,0.38
2380.0,-0.1,-0.1034,-0.03,-0.4
2385.0,-0.1,-0.0994,0.01,0.35
2390.0,-0.1,-0.1016,-0.02,-0.39
2395.0,-0.1,-0.1038,-0.04,-0.41
2400.0,-0.1,-0.1005,-0.0,-0.37
2405.0,-0.1,-0.0976,0.02,0.36
2410.0,-0.1,-0.1034,-0.03,-0.4
2415.0,-0.1,-0.1027,-0.03,-0.4
2420.0,-0.1,-0.099,0.01,0.35
2425.0,-0.1,-0.0983,0.02,0.36
2430.0,-0.1,-0.1001,-0.0,-0.37
2435.0,-0.1,-0.0961,0.04,0.38
2440.0,-0.1,-0.0947,0.05,0.39
2445.0,-0.1,-0.1023,-0.02,-0.39
2450.0,-0.1,-0.0983,0.02,0.36
2455.0,-0.1,-0.0976,0.02,0.36
2460.0,-0.1,-0.1005,-0.0,-0.37
2465.0,-0.1,-0.1005,-0.0,-0.37
2470.0,-0.1,-0.1012,-0.01,-0.38
2475.0,-0.1,-0.0976,0.02,0.36
2480.0,-0.1,-0.0994,0.01,0.35
2485.0,-0.1,-0.0943,0.06,0.4
2490.0,-0.1,-0.0969,0.03,0.37
2495.0,-0.1,-0.0969,0.03,0.37
2500.0,-0.1,-0.0998,0.0,0.34
2505.0,-0.1,-0.1019,-0.02,-0.39
2510.0,-0.1,-0.103,-0.03,-0.4
2515.0,-0.1,-0.099,0.01,0.35
2520.0,-0.1,-0.1052,-0.05,-0.42
2525.0,-0.1,-0.1019,-0.02,-0.39
2530.0,-0.1,-0.1019,-0.02,-0.39
2535.0,-0.1,-0.1005,-0.0,-0.37
2540.0,-0.1,-0.0958,0.04,0.38
2545.0,-0.1,-0.1019,-0.02,-0.39
2550.0,-0.1,-0.1005,-0.0,-0.37
2555.0,-0.1,-0.0969,0.03,0.37
2560.0,-0.1,-0.0994,0.01,0.35
2565.0,-0.1,-0.0976,0.02,0.36
2570.0,-0.1,-0.094,0.06,0.4
2575.0,-0.1,-0.0998,0.0,0.34
2580.0,-0.1,-0.1005,-0.0,-0.37
2585.0,-0.1,-0.1019,-0.02,-0.39
2590.0,-0.1,-0.0998,0.0,0.34
2595.0,-0.1,-0.1005,-0.0,-0.37
2600.0,-0.1,-0.1009,-0.01,-0.38
